Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2008-04-01 00:00:00-04:00,33.8851953727048,34.18471145629883,33.8851953727048,34.18471145629883,1100,0.0,0.0,0.0
2008-04-02 00:00:00-04:00,34.51084832238633,34.630654752718335,34.51084832238633,34.51750564575195,2000,0.0,0.0,0.0
2008-04-03 00:00:00-04:00,34.68390373837333,34.850301278826834,34.68390373837333,34.82367706298828,1800,0.0,0.0,0.0
2008-04-04 00:00:00-04:00,38.30470641035395,38.30470641035395,34.78373447871074,34.91019821166992,1700,0.0,0.0,0.0
2008-04-07 00:00:00-04:00,34.75046447540622,35.08325958251953,33.82529448387523,35.08325958251953,800,0.0,0.0,0.0
2008-04-08 00:00:00-04:00,44.04209902374783,45.37327932426104,34.67059102842774,34.9168586730957,4500,0.0,0.0,0.0
2008-04-09 00:00:00-04:00,34.79038425017736,34.79703903198242,34.79038425017736,34.79703903198242,600,0.0,0.0,0.0
2008-04-10 00:00:00-04:00,37.26639586128432,37.26639586128432,34.39770122787241,34.59737777709961,15200,0.0,0.0,0.0
2008-04-11 00:00:00-04:00,34.47755689735036,35.196395220282035,34.26456832885742,34.26456832885742,8300,0.0,0.0,0.0
2008-04-14 00:00:00-04:00,33.30612859164019,34.25126529726544,31.77527189802165,34.03827667236328,8900,0.0,0.0,0.0
2008-04-15 00:00:00-04:00,34.863611814775496,34.863611814775496,34.33779500128505,34.37773132324219,1600,0.0,0.0,0.0
2008-04-16 00:00:00-04:00,35.249651587356645,36.20810296994731,35.249651587356645,35.349491119384766,13200,0.0,0.0,0.0
2008-04-17 00:00:00-04:00,35.15646963211401,35.30955505371094,35.15646963211401,35.30955505371094,3600,0.0,0.0,0.0
2008-04-18 00:00:00-04:00,35.402726458419025,35.69558764428715,35.402726458419025,35.61571502685547,3200,0.0,0.0,0.0
2008-04-21 00:00:00-04:00,35.975142585765326,35.975142585765326,35.66231698105362,35.90858459472656,4000,0.0,0.0,0.0
2008-04-22 00:00:00-04:00,35.88862663599194,35.88862663599194,35.522552490234375,35.522552490234375,1000,0.0,0.0,0.0
2008-04-23 00:00:00-04:00,35.66896981410157,35.822055216339415,35.66896981410157,35.71556091308594,2300,0.0,0.0,0.0
2008-04-24 00:00:00-04:00,35.34948874849458,35.72221755981445,35.27627343512115,35.72221755981445,2700,0.0,0.0,0.0
2008-04-25 00:00:00-04:00,35.708913598205676,35.708913598205676,35.64235305786133,35.64235305786133,2800,0.0,0.0,0.0
2008-04-28 00:00:00-04:00,35.96849469263507,36.74057921610353,35.96849469263507,36.31460189819336,4900,0.0,0.0,0.0
2008-04-29 00:00:00-04:00,35.88196182902732,35.88196182902732,35.635694205427846,35.68228530883789,11500,0.0,0.0,0.0
2008-04-30 00:00:00-04:00,35.868651886543994,36.86703708675149,35.868651886543994,36.23472595214844,5900,0.0,0.0,0.0
2008-05-01 00:00:00-04:00,35.76216521760987,35.92190800098894,35.629046654631544,35.83538055419922,6700,0.0,0.0,0.0
2008-05-02 00:00:00-04:00,36.294622697105524,37.20648284554315,36.02838821458147,36.04835510253906,74200,0.0,0.0,0.0
2008-05-05 00:00:00-04:00,36.30128326153356,36.35452914718453,36.254692159454734,36.341217041015625,10300,0.0,0.0,0.0
2008-05-06 00:00:00-04:00,36.294629217693355,36.62742428490573,36.294629217693355,36.62076950073242,20400,0.0,0.0,0.0
2008-05-07 00:00:00-04:00,36.500950764951945,36.500950764951945,36.04169464111328,36.04169464111328,7100,0.0,0.0,0.0
2008-05-08 00:00:00-04:00,36.20144636832681,36.28797379520696,36.128231048583984,36.128231048583984,8200,0.0,0.0,0.0
2008-05-09 00:00:00-04:00,36.015077046561935,36.14819556079935,36.015077046561935,36.10160446166992,10800,0.0,0.0,0.0
2008-05-12 00:00:00-04:00,36.26801033661411,36.494311101317166,36.18813768623063,36.48099899291992,2000,0.0,0.0,0.0
2008-05-13 00:00:00-04:00,36.38114785589881,36.44770583765,36.30793255255796,36.407772064208984,3400,0.0,0.0,0.0
2008-05-14 00:00:00-04:00,36.60080262813123,36.65404851861983,36.42109298706055,36.42109298706055,6600,0.0,0.0,0.0
2008-05-15 00:00:00-04:00,36.74722249870318,36.92693209951322,36.71394350722524,36.91361999511719,6900,0.0,0.0,0.0
