Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-12-04 00:00:00-05:00,19.32868678822919,19.357534400072677,19.284452438354492,19.284452438354492,4700,0.0,0.0,0.0
2019-12-05 00:00:00-05:00,19.35657613992491,19.35657613992491,19.34503746032715,19.34503746032715,50100,0.0,0.0,0.0
2019-12-06 00:00:00-05:00,19.65371913438754,19.65371913438754,19.621986389160156,19.621986389160156,100,0.0,0.0,0.0
2019-12-09 00:00:00-05:00,19.585440372590377,19.58832550048828,19.585440372590377,19.58832550048828,1000,0.0,0.0,0.0
2019-12-10 00:00:00-05:00,19.59890689302283,19.59890689302283,19.564287185668945,19.564287185668945,100,0.0,0.0,0.0
2019-12-11 00:00:00-05:00,19.559479333988882,19.570056915283203,19.559479333988882,19.570056915283203,100,0.0,0.0,0.0
2019-12-12 00:00:00-05:00,19.733531582401216,19.733531582401216,19.723915100097656,19.723915100097656,100,0.0,0.0,0.0
2019-12-13 00:00:00-05:00,19.55895475634159,19.574390411376953,19.55895475634159,19.574390411376953,900,0.065,0.0,0.0
2019-12-16 00:00:00-05:00,19.82424629400783,19.82424629400783,19.729707717895508,19.729707717895508,200,0.0,0.0,0.0
2019-12-17 00:00:00-05:00,19.718132440217364,19.76154327392578,19.718132440217364,19.76154327392578,100,0.0,0.0,0.0
2019-12-18 00:00:00-05:00,19.8165283203125,19.8165283203125,19.8165283203125,19.8165283203125,0,0.0,0.0,0.0
2019-12-19 00:00:00-05:00,19.792411265110495,19.80495262145996,19.792411265110495,19.80495262145996,400,0.0,0.0,0.0
2019-12-20 00:00:00-05:00,19.85511589050293,19.85511589050293,19.85511589050293,19.85511589050293,0,0.0,0.0,0.0
2019-12-23 00:00:00-05:00,19.81459554466279,19.81459554466279,19.79530143737793,19.79530143737793,100,0.0,0.0,0.0
2019-12-24 00:00:00-05:00,19.878271102905273,19.878271102905273,19.878271102905273,19.878271102905273,0,0.0,0.0,0.0
2019-12-26 00:00:00-05:00,19.838714734443617,19.844501495361328,19.838714734443617,19.844501495361328,200,0.0,0.0,0.0
2019-12-27 00:00:00-05:00,19.776975631713867,19.776975631713867,19.776975631713867,19.776975631713867,100,0.0,0.0,0.0
2019-12-30 00:00:00-05:00,19.755752563476562,19.755752563476562,19.755752563476562,19.755752563476562,100,0.0,0.0,0.0
2019-12-31 00:00:00-05:00,19.791446685791016,19.791446685791016,19.791446685791016,19.791446685791016,0,0.0,0.0,0.0
2020-01-02 00:00:00-05:00,19.73838996887207,19.73838996887207,19.73838996887207,19.73838996887207,0,0.0,0.0,0.0
2020-01-03 00:00:00-05:00,19.6978702545166,19.6978702545166,19.6978702545166,19.6978702545166,100,0.0,0.0,0.0
2020-01-06 00:00:00-05:00,19.688221175343077,19.688221175343077,19.664104461669922,19.664104461669922,200,0.0,0.0,0.0
2020-01-07 00:00:00-05:00,19.585002899169922,19.585002899169922,19.585002899169922,19.585002899169922,0,0.0,0.0,0.0
2020-01-08 00:00:00-05:00,19.664104461669922,19.664104461669922,19.664104461669922,19.664104461669922,0,0.0,0.0,0.0
2020-01-09 00:00:00-05:00,19.6573543548584,19.6573543548584,19.6573543548584,19.6573543548584,100,0.0,0.0,0.0
2020-01-10 00:00:00-05:00,19.621661624338277,19.621661624338277,19.57632064819336,19.57632064819336,100,0.0,0.0,0.0
2020-01-13 00:00:00-05:00,19.77215003967285,19.77215003967285,19.77215003967285,19.77215003967285,0,0.0,0.0,0.0
2020-01-14 00:00:00-05:00,19.815561294555664,19.815561294555664,19.815561294555664,19.815561294555664,0,0.0,0.0,0.0
2020-01-15 00:00:00-05:00,19.884056091308594,19.884056091308594,19.884056091308594,19.884056091308594,0,0.0,0.0,0.0
2020-01-16 00:00:00-05:00,20.109795480746957,20.16864013671875,20.109795480746957,20.16864013671875,1100,0.0,0.0,0.0
2020-01-17 00:00:00-05:00,20.11364865084875,20.122329711914062,20.11364865084875,20.122329711914062,300,0.0,0.0,0.0
2020-01-21 00:00:00-05:00,20.122329711914062,20.122329711914062,20.122329711914062,20.122329711914062,0,0.0,0.0,0.0
2020-01-22 00:00:00-05:00,20.122329711914062,20.122329711914062,20.122329711914062,20.122329711914062,0,0.0,0.0,0.0
2020-01-23 00:00:00-05:00,19.968947133678974,20.051908493041992,19.968947133678974,20.051908493041992,1000,0.0,0.0,0.0
2020-01-24 00:00:00-05:00,19.776010827712373,19.776010827712373,19.737422606317875,19.755752563476562,1400,0.0,0.0,0.0
2020-01-27 00:00:00-05:00,19.52326202392578,19.52326202392578,19.52326202392578,19.52326202392578,100,0.0,0.0,0.0
2020-01-28 00:00:00-05:00,19.72199058532715,19.72199058532715,19.72199058532715,19.72199058532715,0,0.0,0.0,0.0
2020-01-29 00:00:00-05:00,19.550275802612305,19.550275802612305,19.550275802612305,19.550275802612305,0,0.0,0.0,0.0
2020-01-30 00:00:00-05:00,19.490467071533203,19.490467071533203,19.490467071533203,19.490467071533203,100,0.0,0.0,0.0
2020-01-31 00:00:00-05:00,19.206844366265866,19.206844366265866,18.997509002685547,18.997509002685547,200,0.0,0.0,0.0
2020-02-03 00:00:00-05:00,19.140283584594727,19.140283584594727,19.140283584594727,19.140283584594727,0,0.0,0.0,0.0
2020-02-04 00:00:00-05:00,19.391101837158203,19.391101837158203,19.391101837158203,19.391101837158203,0,0.0,0.0,0.0
2020-02-05 00:00:00-05:00,19.731637954711914,19.731637954711914,19.731637954711914,19.731637954711914,100,0.0,0.0,0.0
2020-02-06 00:00:00-05:00,19.647708892822266,19.647708892822266,19.647708892822266,19.647708892822266,100,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,19.36988067626953,19.36988067626953,19.36988067626953,19.36988067626953,0,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,19.476953506469727,19.476953506469727,19.476953506469727,19.476953506469727,0,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,19.703659057617188,19.703659057617188,19.703659057617188,19.703659057617188,0,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,19.875375747680664,19.875375747680664,19.875375747680664,19.875375747680664,100,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,19.93325424194336,19.93325424194336,19.93325424194336,19.93325424194336,0,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,19.833892822265625,19.833892822265625,19.833892822265625,19.833892822265625,0,0.0,0.0,0.0
