Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-11-01 00:00:00-04:00,21.297086624360748,21.68012738934373,17.955052981850248,18.11784553527832,0,0.0,0.0
2016-11-02 00:00:00-04:00,18.060396388010034,18.165731494802635,16.882543099652306,17.179401397705078,0,0.0,0.0
2016-11-03 00:00:00-04:00,16.97830052621293,17.284733189906994,16.68144411156965,16.748476028442383,0,0.0,0.0
2016-11-04 00:00:00-04:00,16.853807963879827,17.045327408883495,16.7676235743594,16.930416107177734,0,0.0,0.0
2016-11-07 00:00:00-05:00,17.141086750816676,17.2368473793316,16.547374141691883,16.604829788208008,0,0.0,0.0
2016-11-08 00:00:00-05:00,16.710724681051346,16.893617228809582,16.575959528582796,16.758853912353516,6537400,0.09,0.0
2016-11-09 00:00:00-05:00,16.31605922744296,17.038008718285347,16.123538628813325,16.874366760253906,0,0.0,0.0
2016-11-10 00:00:00-05:00,16.893613777943507,17.836962308475183,16.893613777943507,17.75995445251465,0,0.0,0.0
2016-11-11 00:00:00-05:00,17.740701319199445,18.231627069796154,17.625188621877616,18.154619216918945,5358700,0.0,0.0
2016-11-14 00:00:00-05:00,18.231630906489734,18.40489907092929,18.125744397996133,18.376020431518555,0,0.0,0.0
2016-11-15 00:00:00-05:00,18.44339505250166,19.2134734495952,18.44339505250166,19.16534423828125,0,0.0,0.0
2016-11-16 00:00:00-05:00,19.011331119213857,19.05946033700961,18.722552140415395,18.876567840576172,0,0.0,0.0
2016-11-17 00:00:00-05:00,18.818816335797937,18.886199831752517,18.63592378338739,18.770687103271484,0,0.0,0.0
2016-11-18 00:00:00-05:00,18.732173992408807,19.16534423828125,18.64554177924604,19.16534423828125,0,0.0,0.0
2016-11-21 00:00:00-05:00,19.14609637421534,19.434877218835293,19.078714727940998,19.425251007080078,0,0.0,0.0
2016-11-22 00:00:00-05:00,19.31936340550873,19.52151016874755,19.059461211063994,19.146095275878906,0,0.0,0.0
2016-11-23 00:00:00-05:00,19.069088310330585,19.637021945672146,18.972828029829753,19.52151107788086,0,0.0,0.0
2016-11-25 00:00:00-05:00,19.56001070252533,19.877668287981255,19.483002858657585,19.762157440185547,0,0.0,0.0
2016-11-28 00:00:00-05:00,19.6370216206941,19.665900255170072,19.174974485151207,19.396371841430664,0,0.0,0.0
2016-11-29 00:00:00-05:00,19.290484794152743,19.290484794152743,18.780306664434995,18.934322357177734,0,0.0,0.0
2016-11-30 00:00:00-05:00,18.857315561690193,19.107591535347538,18.530031737369974,18.558910369873047,0,0.0,0.0
2016-12-01 00:00:00-05:00,18.6166713559718,19.078718597870857,18.539663482321956,18.770687103271484,0,0.0,0.0
