Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.0,0.03349272416091289,0.03225734517232861,0.032669149339199066,153600,0.0,0.0
1962-01-03 00:00:00-05:00,0.0,0.033355455845594406,0.03253184779409054,0.033355455845594406,131200,0.0,0.0
1962-01-04 00:00:00-05:00,0.0,0.03321820870041847,0.032943661432468546,0.03321820870041847,99200,0.0,0.0
1962-01-05 00:00:00-05:00,0.0,0.03280640707229997,0.03184554182876975,0.03239460289478302,182400,0.0,0.0
1962-01-08 00:00:00-05:00,0.0,0.032394586491570426,0.03129646491558499,0.032257329672575,208000,0.0,0.0
1962-01-09 00:00:00-05:00,0.0,0.03225734862702965,0.031571030616760254,0.031571030616760254,204800,0.0,0.0
1962-01-10 00:00:00-05:00,0.0,0.03212006829284064,0.03129646047179041,0.03184552118182182,121600,0.0,0.0
1962-01-11 00:00:00-05:00,0.0,0.03170828839472506,0.03129648417234421,0.03129648417234421,131200,0.0,0.0
1962-01-12 00:00:00-05:00,0.0,0.031708285212516785,0.031021967252114546,0.031708285212516785,76800,0.0,0.0
1962-01-15 00:00:00-05:00,0.0,0.03184555428253188,0.03129649300179857,0.031433749943971634,166400,0.0,0.0
1962-01-16 00:00:00-05:00,0.0,0.031845542102191586,0.031296481031464145,0.031708285212516785,80000,0.0,0.0
1962-01-17 00:00:00-05:00,0.0,0.03198281122470494,0.03129649300179857,0.031433749943971634,182400,0.0,0.0
1962-01-18 00:00:00-05:00,0.0,0.031708285212516785,0.031021967252114546,0.031708285212516785,188800,0.0,0.0
1962-01-19 00:00:00-05:00,0.0,0.03253186332745516,0.03129648417234421,0.03129648417234421,163200,0.0,0.0
1962-01-22 00:00:00-05:00,0.0,0.03225734862702965,0.031296483305434095,0.031571030616760254,169600,0.0,0.0
1962-01-23 00:00:00-05:00,0.0,0.03243029609171993,0.031460151076316833,0.031460151076316833,262400,0.008594,0.0
1962-01-24 00:00:00-05:00,0.0,0.03159874276402113,0.03104437885588041,0.03132157772779465,198400,0.0,0.0
1962-01-25 00:00:00-05:00,0.0,0.031737310069632124,0.0310443639755249,0.031044363975524902,112000,0.0,0.0
1962-01-26 00:00:00-05:00,0.0,0.03132157772779465,0.03104437885588041,0.03132157772779465,208000,0.0,0.0
1962-01-29 00:00:00-05:00,0.0,0.03159873160576851,0.031044367893386604,0.031182950362563133,195200,0.0,0.0
1962-01-30 00:00:00-05:00,0.0,0.03173732182903533,0.031044375478175644,0.031598739326000214,182400,0.0,0.0
1962-01-31 00:00:00-05:00,0.0,0.031737325282134375,0.03118296137399365,0.03132157772779465,67200,0.0,0.0
1962-02-01 00:00:00-05:00,0.0,0.03201451693869834,0.031460153155498716,0.031875934451818466,86400,0.0,0.0
1962-02-02 00:00:00-05:00,0.0,0.03173732182903533,0.03118295798121077,0.031598739326000214,179200,0.0,0.0
1962-02-05 00:00:00-05:00,0.0,0.0322916856768599,0.031598739326000214,0.031598739326000214,118400,0.0,0.0
1962-02-06 00:00:00-05:00,0.0,0.03229168802499771,0.0315987416237494,0.03229168802499771,134400,0.0,0.0
1962-02-07 00:00:00-05:00,0.0,0.03243030788770465,0.031737327575683594,0.031737327575683594,217600,0.0,0.0
1962-02-08 00:00:00-05:00,0.0,0.03201452067078965,0.031598739326000214,0.031598739326000214,211200,0.0,0.0
1962-02-09 00:00:00-05:00,0.0,0.031875930379797364,0.031044367893386604,0.031182950362563133,195200,0.0,0.0
1962-02-12 00:00:00-05:00,0.0,0.03118294642721204,0.0310443639755249,0.031044363975524902,204800,0.0,0.0
