Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.13106394144699457,0.12362769991159439,0.12362769991159439,620800,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.1245571502290133,0.12269821763038637,0.12269821763038635,390400,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.12455715918599378,0.12269822645368987,0.12362769991159439,70400,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.12455715918599378,0.12269822645368987,0.12362769991159439,51200,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.1217682734131813,0.1217682734131813,0.1217682734131813,38400,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.1217682734131813,0.1217682734131813,0.1217682734131813,6400,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.12083883583545685,0.12083883583545685,0.12083883583545685,19200,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.12176829529717478,0.12083883583545685,0.12083883583545685,102400,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.11990939429257574,0.11526203900575638,0.11526203900575638,256000,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.11805041879415512,0.11526201194999836,0.11805041879415512,57600,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,0.12083883583545685,0.11897988854500502,0.12083883583545685,96000,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.12362769991159439,0.12083881148221169,0.12362769991159439,460800,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.12455715984106064,0.12269822709898029,0.12455715984106064,51200,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.12362769991159439,0.12176827075661108,0.12362769991159439,729600,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.1217682928708097,0.11897988617420197,0.11897988617420197,160000,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.11897988617420197,0.11897988617420197,0.11897988617420197,19200,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,0.1217682928708097,0.11897988617420197,0.11897988617420197,268800,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,0.12083883342761226,0.11897988617420197,0.11897988617420197,32000,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,0.1189798446962819,0.11619143187999725,0.11619143187999725,96000,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,0.11526202781195999,0.11247313834471853,0.1134026050567627,153600,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,0.11712098866701126,0.11340262475024007,0.11712098866701126,198400,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,0.11805043213522035,0.11061418801546097,0.11061418801546097,153600,0.0,0.0
1980-04-17 00:00:00-05:00,0.0,0.10875525325536728,0.10782578651739252,0.10875525325536728,76800,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,0.1087552450929553,0.10782577842473984,0.10782577842473984,51200,0.0,0.0
1980-04-21 00:00:00-05:00,0.0,0.10782576694530355,0.10596634447574615,0.10596634447574615,51200,0.0,0.0
1980-04-22 00:00:00-05:00,0.0,0.1068958193063736,0.10503687905575608,0.1068958193063736,115200,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,0.10968471318483353,0.10782577285271076,0.10968471318483353,160000,0.0,0.0
1980-04-24 00:00:00-05:00,0.0,0.10968471318483353,0.10782577285271076,0.10968471318483353,25600,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,0.10968471318483353,0.10782577285271076,0.10968471318483353,140800,0.0,0.0
1980-04-28 00:00:00-04:00,0.0,0.11433201283216476,0.11154360012287066,0.11433201283216476,230400,0.0,0.0
1980-04-29 00:00:00-04:00,0.0,0.1124731216104351,0.11154364794492722,0.11154364794492722,102400,0.0,0.0
1980-04-30 00:00:00-04:00,0.0,0.1134026050567627,0.11247313834471853,0.1134026050567627,38400,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,0.11433207886056207,0.1134026050567627,0.1134026050567627,44800,0.0,0.0
